OrderID,OrderDate,ShipDate,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,ProductID,ProductCategory,SubCategory,ProductName,Sales,Quantity,Discount,Profit,ShippingCost,PaymentMethod,CustomerRating
109491,2022-07-25,2022-10-17,2835,Bob Smith,Undefined,Canada,InvalidCity,BC,78567,South,3196,Electrnics,Phones,iPhone 14,4946,-2,50,1000,500,Bank Transfer,4
106143,2022-03-24,2022-03-11,2680,Bob Smith,Corporate,Germany,InvalidCity,Undefined,82458,East,3052,Electronics,Chairs,Office Chair,2731,0,25,1000,,Undefined,1
101968,2023-06-26,2022-11-08,2087,David White,Home Office,,Paris,BC,30280,Unknown,3979,Home Decor,IncorrectCat,Binder Set,4642,11,,1000,500,Undefined,100
105122,2023-02-25,2023-10-03,2711,David White,,Canada,,ON,51546,,3419,Electrnics,IncorrectCat,Gaming Table,777,7,10,500,0,Crypto,6
101870,2023-04-25,2022-03-14,2624,,Corporate,France,,FL,61759,Unknown,3952,Electronics,Lamps,,2587,13,-10,1000,100,PayPal,2
109179,2023-08-31,2023-10-20,2451,Charlie Brown,,France,InvalidCity,ON,74612,,3959,Home Decor,Phones,Office Chair,3738,4,110,,5,Bank Transfer,4
100744,2022-06-10,2022-01-06,2616,Eve Black,Home Office,France,Paris,CA,36922,South,3915,Home Decor,Phones,Gaming Table,1250,19,,100,100,Bank Transfer,2
106979,2022-10-22,2023-04-16,2038,Charlie Brown,Small Business,Unknown,InvalidCity,BC,45789,West,3528,Toys,IncorrectCat,,1196,6,25,100,,Crypto,2
101299,2023-11-26,2022-12-11,2673,Alice Johnson,Consumer,,,,39687,South,3071,Office Supplies,Tables,Binder Set,1700,9,0,500,10,PayPal,6
109773,2022-04-21,2023-05-07,2143,Eve Black,Small Business,,Paris,FL,36294,Central,3543,Toys,Tables,iPhone 14,4983,19,,1000,10,,4
108931,2023-02-03,2022-06-16,2353,Charlie Brown,Small Business,,Paris,CA,14701,,3957,Electronics,Lamps,Office Chair,355,1,0,,,Credit Card,6
108406,2023-11-07,2023-05-25,2854,Bob Smith,Home Office,France,New York,ON,50613,West,3675,,Phones,Desk Lamp,-124,18,25,,,Bank Transfer,5
108642,2022-05-31,2022-11-28,2448,Bob Smith,Small Business,Spain,,ON,10843,West,3983,Books,Chairs,Gaming Table,3544,3,25,0,0,Undefined,-1
104494,2022-06-11,2022-11-19,2149,Charlie Brown,Home Office,Unknown,Toronto,TX,92070,West,3428,Furniture,Chairs,Gaming Table,1436,5,0,,10,Crypto,100
108191,2022-04-26,2022-08-23,2727,,Home Office,,New York,BC,58148,East,3075,Toys,,Office Chair,3701,7,50,100,5,Credit Card,1
105846,2023-06-27,2022-06-22,2391,Eve Black,Home Office,Germany,InvalidCity,NY,83706,,3921,Office Supplies,Lamps,iPhone 14,1243,3,25,-500,0,Bank Transfer,2
104638,2023-10-22,2023-11-30,2414,Charlie Brown,Small Business,USA,Madrid,CA,94902,West,3531,Electrnics,Chairs,iPhone 14,2518,14,10,,500,Bank Transfer,3
106137,2023-09-15,2023-12-27,2095,Charlie Brown,Undefined,Canada,Berlin,ON,87251,Central,3839,Electrnics,Tables,Gaming Table,239,9,10,1000,0,Credit Card,2
102574,2022-09-18,2022-03-11,2606,Eve Black,Corporate,France,Madrid,BC,18327,Unknown,3964,Toys,Phones,Gaming Table,3711,-5,10,500,5,Undefined,1
101329,2022-01-12,2023-03-25,2865,Alice Johnson,,France,Berlin,FL,83298,West,3088,Books,,Binder Set,4647,2,50,500,10,Bank Transfer,6
104624,2023-01-28,2022-02-10,2633,David White,Small Business,France,Madrid,FL,61093,South,3811,Office Supplies,Tables,Office Chair,3816,13,-10,,,,100
104647,2022-02-06,2023-01-08,2335,Eve Black,,USA,Paris,CA,49370,,3453,Electronics,Chairs,iPhone 14,3972,-5,0,0,10,,1
102263,2023-03-10,2023-06-03,2887,David White,Undefined,Spain,Paris,BC,58339,Central,3720,Office Supplies,Phones,Desk Lamp,1449,3,-10,0,5,Credit Card,4
100916,2022-10-12,2023-11-26,2231,,Home Office,France,New York,BC,28635,Central,3318,Toys,Chairs,Office Chair,2682,-2,50,,10,Credit Card,1
100387,2023-09-10,2023-09-17,2056,David White,Small Business,,InvalidCity,Undefined,67935,,3517,Electronics,IncorrectCat,Binder Set,2906,20,50,1000,0,Undefined,2
100968,2022-12-16,2023-06-11,2504,,,USA,Paris,BC,98973,Unknown,3429,Toys,Chairs,Desk Lamp,4924,5,50,1000,500,Crypto,2
108077,2023-11-07,2023-04-28,2909,Charlie Brown,,Unknown,Paris,FL,57532,Central,3203,Home Decor,,Desk Lamp,878,-1,,-100,5,Crypto,6
105571,2022-01-19,2023-07-28,2872,,Undefined,France,New York,FL,12084,Central,3783,,,Binder Set,3857,11,5,-100,5,Bank Transfer,5
108287,2022-01-25,2022-03-28,2659,Alice Johnson,Consumer,Canada,Toronto,TX,19400,Unknown,3007,Electronics,Lamps,Gaming Table,3053,5,-10,0,0,Cash,
107924,2022-11-10,2022-11-30,2157,Eve Black,Undefined,France,Paris,NY,25183,West,3886,,Lamps,Office Chair,4440,4,110,,500,Bank Transfer,
109027,2022-12-24,2023-03-02,2226,Bob Smith,Home Office,Germany,,TX,14809,East,3621,Electronics,Chairs,,3672,12,,1000,100,Bank Transfer,2
105248,2023-09-17,2023-11-20,2431,Bob Smith,Consumer,France,Toronto,TX,76398,Central,3974,Books,,Desk Lamp,4896,-3,0,-500,5,Undefined,3
109232,2022-06-04,2023-03-11,2680,Alice Johnson,Home Office,Canada,Toronto,,20851,West,3700,Electronics,Chairs,Office Chair,4303,18,50,1000,5,PayPal,2
106884,2022-05-25,2022-09-15,2050,David White,Undefined,USA,Madrid,BC,25191,Central,3900,Toys,Binders,Office Chair,1279,4,0,0,,Bank Transfer,-1
107849,2023-09-12,2022-06-21,2137,Bob Smith,Home Office,France,Paris,BC,67735,South,3799,Electrnics,Binders,Desk Lamp,261,12,5,,5,Crypto,2
107684,2023-06-18,2023-04-21,2359,Bob Smith,Undefined,Germany,Berlin,CA,71121,Central,3910,,Tables,Gaming Table,301,9,110,500,100,,2
105014,2023-11-23,2023-09-29,2460,Alice Johnson,Undefined,France,InvalidCity,CA,45382,Unknown,3201,Home Decor,,Binder Set,4725,16,10,0,0,Cash,2
102521,2022-06-04,2022-01-27,2472,Charlie Brown,Small Business,Unknown,,FL,44201,South,3403,,,Binder Set,3075,0,5,,100,PayPal,3
109631,2023-06-26,2022-03-22,2830,David White,Corporate,,InvalidCity,TX,45129,East,3797,Books,Phones,,1853,,25,100,500,Cash,2
103926,2023-02-24,2022-06-22,2033,Bob Smith,Undefined,Spain,New York,,92411,East,3975,Electrnics,Lamps,Binder Set,3310,18,-10,500,500,Bank Transfer,6
108247,2022-06-06,2023-12-27,2096,Bob Smith,,Canada,Berlin,,92926,Central,3862,Office Supplies,IncorrectCat,Binder Set,162,13,10,0,100,Bank Transfer,100
100269,2023-05-06,2023-05-30,2182,,Corporate,Germany,,Undefined,88343,West,3692,,Phones,Office Chair,596,2,0,500,100,Undefined,1
100986,2023-01-31,2022-01-20,2329,David White,Home Office,Germany,Berlin,,57789,East,3384,Books,Chairs,Office Chair,331,-4,-10,-500,,Undefined,3
102905,2023-12-02,2023-12-20,2299,Alice Johnson,Small Business,USA,,FL,13433,Central,3933,Furniture,Tables,iPhone 14,2132,13,,100,5,PayPal,100
104344,2022-10-03,2022-08-19,2780,David White,Consumer,Unknown,Toronto,NY,25531,Central,3377,Electrnics,Lamps,,2700,3,,500,5,Cash,-1
101536,2023-12-17,2023-07-15,2445,Bob Smith,Consumer,USA,,NY,52972,Unknown,3077,Electrnics,,iPhone 14,2639,13,0,,5,Crypto,-1
107660,2022-01-24,2023-10-27,2974,Eve Black,Home Office,Unknown,Berlin,FL,20581,South,3758,Electrnics,Tables,,2764,-5,0,-500,500,Crypto,4
100108,2023-04-15,2023-07-26,2919,Charlie Brown,Small Business,,New York,NY,78437,,3049,,Lamps,Binder Set,1208,18,-10,100,5,PayPal,4
108556,2022-02-09,2023-10-03,2786,,Small Business,USA,Toronto,,72864,Central,3944,Furniture,,iPhone 14,31,12,10,-100,500,Undefined,2
100830,2022-08-17,2023-10-31,2600,Eve Black,Undefined,Germany,,ON,39984,,3779,Office Supplies,Phones,Binder Set,3586,20,5,1000,100,Credit Card,
109677,2022-06-15,2023-10-03,2754,David White,Home Office,France,Berlin,,37834,West,3810,Electrnics,Phones,Gaming Table,4909,16,-10,1000,500,Undefined,
101780,2022-03-13,2022-10-30,2104,Alice Johnson,Small Business,France,New York,NY,64253,Central,3415,Books,Phones,Desk Lamp,1563,15,5,500,100,Undefined,
101760,2023-09-28,2022-10-06,2553,Alice Johnson,Consumer,Spain,,FL,50458,,3475,,Chairs,,1684,-2,25,-500,5,Crypto,3
100600,2023-03-22,2022-12-12,2387,,Undefined,,Toronto,CA,87744,East,3306,Home Decor,,Gaming Table,3923,7,110,,100,Crypto,1
107442,2022-01-22,2022-05-17,2597,Eve Black,Corporate,Unknown,New York,,75862,Unknown,3378,Toys,Chairs,Office Chair,2667,1,-10,-100,,PayPal,1
103612,2022-12-12,2023-10-28,2868,,Small Business,Germany,InvalidCity,Undefined,61553,East,3465,Home Decor,Lamps,Gaming Table,4039,17,25,,0,Undefined,6
105323,2023-07-19,2023-11-29,2858,David White,Undefined,Germany,Madrid,FL,51275,West,3914,Toys,Lamps,Gaming Table,3260,10,25,100,10,Cash,100
100353,2022-06-01,2022-08-02,2056,Alice Johnson,Corporate,,Paris,CA,28947,East,3487,,Lamps,Desk Lamp,4588,5,-10,,0,Cash,6
104321,2022-07-21,2022-09-21,2258,Alice Johnson,Small Business,Germany,Paris,TX,57175,West,3429,Electronics,Lamps,Office Chair,3739,12,10,100,0,,6
101454,2022-06-03,2022-12-08,2579,Bob Smith,Undefined,Spain,Berlin,CA,67297,East,3336,Electrnics,Phones,,4169,15,5,-500,5,Bank Transfer,
107242,2022-09-21,2023-10-27,2494,,Corporate,Spain,InvalidCity,NY,46061,West,3118,Furniture,,iPhone 14,4090,0,-10,0,500,Bank Transfer,6
105998,2023-03-07,2022-10-16,2419,Alice Johnson,Consumer,USA,Paris,,69285,,3658,Electronics,,Binder Set,1278,3,50,1000,5,PayPal,2
107032,2023-03-31,2022-11-30,2500,Charlie Brown,,USA,New York,ON,94672,South,3675,,IncorrectCat,Binder Set,245,20,50,,10,Bank Transfer,1
104779,2022-04-20,2022-05-23,2707,,,Germany,Paris,FL,93364,Central,3914,,Tables,iPhone 14,3782,14,5,-100,100,,-1
103919,2022-05-14,2023-09-02,2784,,,Spain,,Undefined,75502,,3705,,IncorrectCat,iPhone 14,185,14,-10,0,0,Cash,4
104552,2022-10-17,2023-06-12,2070,Eve Black,Small Business,France,New York,BC,32681,South,3750,Furniture,IncorrectCat,,4201,19,,100,100,Bank Transfer,-1
102118,2022-10-25,2022-09-18,2381,Bob Smith,Consumer,Spain,Paris,FL,93845,West,3595,,Chairs,iPhone 14,145,14,,,0,,100
104249,2022-11-13,2022-05-21,2436,,Undefined,Unknown,New York,Undefined,33968,West,3498,Electrnics,Phones,Desk Lamp,1434,,5,,,Credit Card,3
109003,2022-07-25,2023-07-26,2012,David White,Consumer,USA,Berlin,,64500,East,3395,,,Gaming Table,2305,7,50,0,10,,6
106996,2023-01-29,2023-08-02,2095,Eve Black,Home Office,Unknown,InvalidCity,,96324,Unknown,3902,Electrnics,Phones,Office Chair,3899,0,110,-500,10,Cash,5
109702,2022-01-21,2022-03-10,2122,Bob Smith,Consumer,Canada,Madrid,Undefined,40015,,3585,Office Supplies,Lamps,,333,7,50,,10,Cash,3
108310,2022-09-14,2022-02-13,2616,Bob Smith,Small Business,USA,,FL,58840,Unknown,3228,,Lamps,Binder Set,322,2,5,100,10,PayPal,3
104363,2022-07-20,2023-05-07,2648,David White,Consumer,France,Toronto,NY,77605,West,3797,Electrnics,Phones,Gaming Table,907,-5,10,-100,,Credit Card,1
102463,2023-12-31,2023-01-20,2591,Charlie Brown,Consumer,,Madrid,CA,65337,West,3390,Furniture,Tables,Desk Lamp,2897,3,5,-100,0,Credit Card,-1
106324,2023-07-03,2022-01-10,2573,Alice Johnson,,USA,Toronto,BC,97771,East,3074,,Phones,Binder Set,2390,16,5,-500,100,,2
109594,2023-12-22,2022-06-16,2520,Charlie Brown,Small Business,Germany,,CA,86388,,3619,,Lamps,Binder Set,4882,0,-10,,100,Crypto,4
101369,2023-03-03,2022-06-26,2731,David White,Undefined,Canada,,,31704,,3501,Furniture,Lamps,Gaming Table,3346,-4,-10,500,500,Credit Card,4
108278,2022-04-19,2022-08-30,2329,Eve Black,Small Business,Canada,,ON,90701,West,3832,Toys,IncorrectCat,Gaming Table,3016,-4,,,5,Cash,3
100296,2022-07-01,2022-02-20,2035,Alice Johnson,Consumer,France,Berlin,ON,83053,Central,3813,Toys,,Gaming Table,1787,15,-10,,100,Crypto,4
101914,2023-06-15,2022-06-02,2164,Eve Black,Undefined,USA,Toronto,TX,19839,,3350,Electrnics,Tables,Gaming Table,2901,18,50,,,,1
103243,2022-10-25,2023-03-04,2316,Alice Johnson,Home Office,Unknown,Paris,ON,25212,Unknown,3387,Books,,Binder Set,2166,11,10,1000,100,Credit Card,5
105921,2022-01-04,2023-03-14,2274,Charlie Brown,Corporate,Unknown,Berlin,NY,79309,,3701,Books,IncorrectCat,,605,6,0,0,500,Cash,2
109380,2022-10-31,2022-07-02,2713,Charlie Brown,Small Business,USA,,CA,42612,Unknown,3416,Furniture,Lamps,Desk Lamp,3328,5,110,-500,0,PayPal,4
109823,2022-10-25,2023-06-27,2003,Alice Johnson,Consumer,Unknown,Toronto,,84278,,3703,Office Supplies,Lamps,Gaming Table,3072,-5,-10,1000,500,Credit Card,
102905,2023-12-25,2023-10-01,2402,Bob Smith,Corporate,Unknown,Paris,Undefined,99475,West,3020,Electronics,Chairs,,4842,-5,5,-100,0,Crypto,2
107206,2023-11-14,2022-05-19,2928,David White,Home Office,Germany,Toronto,CA,53472,South,3902,Office Supplies,Lamps,Office Chair,1966,11,50,-100,10,PayPal,-1
107925,2022-05-14,2023-03-16,2997,Bob Smith,Undefined,Germany,,ON,76448,,3858,Office Supplies,Tables,Binder Set,3785,13,,1000,5,,100
105972,2022-11-12,2022-09-17,2237,,Undefined,USA,Berlin,Undefined,74849,Unknown,3032,Home Decor,IncorrectCat,Gaming Table,4370,4,25,1000,500,Cash,3
108344,2022-11-17,2023-01-08,2079,Eve Black,Corporate,USA,New York,TX,19266,South,3950,Furniture,Chairs,Desk Lamp,1473,4,25,,100,Bank Transfer,4
102488,2022-11-06,2023-07-26,2808,Charlie Brown,Home Office,Spain,,FL,61336,West,3459,Books,Tables,Gaming Table,2558,4,25,100,,Cash,100
100531,2022-05-12,2023-09-04,2625,David White,Corporate,Germany,New York,BC,52327,South,3545,Home Decor,Lamps,Office Chair,3787,20,110,1000,500,Undefined,2
105352,2023-08-02,2022-12-22,2853,,Small Business,France,Paris,TX,59915,Unknown,3080,Toys,Tables,Office Chair,777,1,10,100,,Credit Card,4
106052,2022-03-03,2023-04-29,2272,David White,Corporate,USA,,FL,12637,West,3669,Office Supplies,Lamps,Binder Set,1857,4,0,,100,PayPal,5
109960,2022-11-17,2023-01-22,2593,David White,Small Business,Canada,InvalidCity,,92161,South,3078,,Binders,iPhone 14,2772,8,5,100,5,Crypto,3
105360,2022-09-12,2023-12-19,2459,,Consumer,USA,Madrid,ON,96489,Unknown,3648,Home Decor,Lamps,Binder Set,4761,16,0,1000,100,Bank Transfer,1
102842,2022-04-23,2023-11-01,2952,,Small Business,Canada,Toronto,ON,17501,,3189,Office Supplies,,Desk Lamp,1389,1,5,500,100,Crypto,4
102094,2022-10-09,2022-02-16,2443,,Small Business,USA,Paris,BC,78732,,3801,Books,Phones,Office Chair,4542,12,10,-100,500,PayPal,100
104706,2023-03-25,2023-04-28,2176,Charlie Brown,Small Business,Germany,Madrid,TX,21851,South,3941,Home Decor,Chairs,Gaming Table,2715,20,0,,,Credit Card,100
109350,2022-04-06,2023-01-10,2921,David White,Small Business,France,InvalidCity,NY,95620,Unknown,3030,Home Decor,Tables,Office Chair,2261,,50,0,5,Undefined,1
102213,2023-08-31,2022-07-25,2229,Eve Black,Corporate,Spain,Toronto,FL,23320,,3309,Office Supplies,Tables,Binder Set,3590,-3,50,-500,,Cash,3
108725,2023-08-26,2022-10-05,2177,David White,,Spain,Madrid,BC,80571,East,3871,Home Decor,Lamps,,2192,,10,,,Undefined,
105541,2023-04-08,2023-06-01,2806,David White,,France,Berlin,BC,79673,South,3950,Office Supplies,,Office Chair,-139,3,50,1000,,Cash,1
102205,2022-11-19,2022-02-11,2644,Eve Black,Undefined,Germany,New York,BC,76815,Unknown,3108,Electronics,Chairs,Gaming Table,1275,0,50,-100,500,Crypto,4
102341,2023-07-23,2023-07-11,2730,Charlie Brown,Corporate,Spain,Madrid,Undefined,42751,Central,3847,Toys,Phones,Gaming Table,3017,-4,5,500,500,Crypto,-1
102016,2023-12-15,2022-09-05,2029,Charlie Brown,Small Business,Germany,New York,NY,89290,East,3899,Electrnics,Binders,Office Chair,1383,8,5,-500,5,PayPal,100
105193,2022-02-23,2023-03-28,2491,Charlie Brown,Undefined,Unknown,Paris,BC,26850,Central,3310,Home Decor,Phones,,4789,-1,50,500,0,Cash,4
103315,2022-05-05,2023-10-14,2266,Alice Johnson,Small Business,Unknown,Berlin,Undefined,58531,South,3585,Home Decor,,Binder Set,12,14,0,500,5,PayPal,2
101902,2023-12-14,2022-05-10,2207,Alice Johnson,Consumer,Unknown,Toronto,TX,20012,Central,3359,Toys,Phones,,4391,15,-10,0,100,,4
106778,2022-12-16,2023-08-11,2882,Bob Smith,Corporate,France,Paris,Undefined,26635,,3549,Electrnics,IncorrectCat,Desk Lamp,1722,-3,-10,1000,5,Undefined,
108060,2022-06-02,2023-09-14,2154,Eve Black,Home Office,Spain,,ON,58838,,3795,Furniture,Lamps,Office Chair,744,19,10,-500,0,PayPal,3
100860,2023-03-23,2023-07-05,2874,Charlie Brown,Undefined,Unknown,Paris,FL,99309,East,3855,,Tables,Binder Set,4395,18,50,-500,100,Cash,1
103179,2023-12-16,2023-08-27,2286,Bob Smith,Small Business,Spain,Madrid,,90004,Central,3019,Office Supplies,Lamps,Gaming Table,4973,-1,25,500,10,,6
102800,2022-04-09,2023-06-14,2390,David White,Small Business,Unknown,New York,NY,44889,East,3121,Toys,Binders,iPhone 14,7,2,10,,,Crypto,-1
103422,2023-07-05,2023-04-02,2850,Bob Smith,Corporate,France,Toronto,,79588,Unknown,3324,Home Decor,Phones,Office Chair,2748,2,5,-100,0,PayPal,6
104133,2023-06-02,2023-05-21,2874,David White,Corporate,,Madrid,NY,58253,West,3576,Books,,Binder Set,4576,20,25,500,5,Bank Transfer,
109412,2022-07-27,2023-07-16,2905,Bob Smith,Undefined,Spain,New York,FL,20326,East,3524,,,Desk Lamp,2345,0,50,1000,100,PayPal,1
104059,2023-03-01,2023-01-28,2304,Bob Smith,Corporate,Canada,InvalidCity,CA,12109,Central,3298,,Chairs,Binder Set,4862,0,110,500,,Bank Transfer,5
102571,2023-07-12,2023-01-25,2667,Alice Johnson,,Spain,InvalidCity,BC,20172,Unknown,3079,Toys,IncorrectCat,,2318,3,110,-100,100,Crypto,1
108134,2022-04-30,2023-01-02,2542,Eve Black,Undefined,,,ON,39819,West,3126,Home Decor,Phones,Office Chair,4935,-5,,,0,PayPal,2
108708,2022-10-01,2022-02-09,2002,Bob Smith,Undefined,France,Paris,BC,54086,East,3444,Electronics,Binders,Gaming Table,878,5,5,1000,10,Credit Card,100
102504,2022-06-02,2022-11-19,2732,Charlie Brown,,Spain,Berlin,Undefined,60090,West,3558,Books,Tables,Gaming Table,2477,13,-10,-100,100,PayPal,-1
108465,2023-12-18,2023-01-25,2415,David White,Corporate,France,Berlin,,85457,Central,3775,Books,Chairs,Office Chair,3622,19,,,500,Credit Card,6
103261,2022-07-10,2022-07-27,2305,David White,Small Business,Unknown,Berlin,TX,73271,Unknown,3236,Electrnics,Tables,Office Chair,82,16,,-500,5,Credit Card,5
103245,2023-04-05,2022-07-05,2772,Eve Black,Small Business,Spain,Berlin,,45001,South,3404,Books,IncorrectCat,Office Chair,2530,-2,-10,-100,100,Cash,6
101883,2022-08-11,2022-06-30,2291,Charlie Brown,Consumer,Spain,InvalidCity,ON,78990,West,3264,Electrnics,Phones,Desk Lamp,2802,-3,-10,-500,500,PayPal,4
109845,2023-11-05,2023-10-07,2525,,,Spain,Paris,,98175,,3077,Electronics,Binders,Gaming Table,4766,10,50,,100,Credit Card,1
103978,2023-04-29,2023-07-19,2694,Alice Johnson,Corporate,,Madrid,ON,94814,Central,3693,Electrnics,Tables,Desk Lamp,859,17,25,-500,5,,1
103790,,2022-08-16,2248,Bob Smith,Consumer,Spain,InvalidCity,,89637,South,3342,Electronics,,Gaming Table,1857,11,5,,5,PayPal,4
109113,2022-07-15,2022-12-09,2828,David White,Corporate,Spain,InvalidCity,ON,50725,,3143,Toys,,,4407,,110,,,Bank Transfer,4
102471,2023-12-29,2023-07-08,2900,Charlie Brown,Small Business,Spain,InvalidCity,Undefined,85161,Unknown,3036,Electrnics,Lamps,Binder Set,4078,11,10,-100,500,Bank Transfer,-1
102117,2022-05-14,2023-05-18,2272,Bob Smith,Consumer,Spain,Berlin,CA,13986,South,3242,Electrnics,IncorrectCat,Gaming Table,4852,-2,10,1000,100,,6
100848,2022-08-25,2023-07-02,2850,,Consumer,,Madrid,BC,73014,West,3083,Electrnics,Binders,Binder Set,1435,20,,,500,Crypto,
108533,2022-02-13,2022-07-11,2043,Eve Black,Home Office,Canada,Berlin,,12189,East,3281,,,Office Chair,1359,-1,,500,0,Undefined,2
100829,2022-12-11,2022-03-16,2787,Alice Johnson,,Canada,,,65311,Central,3422,Electronics,Lamps,iPhone 14,2795,5,110,-500,5,Crypto,4
102230,2022-09-07,2023-12-29,2738,Eve Black,Small Business,Spain,Madrid,TX,16124,Unknown,3282,Electronics,Lamps,iPhone 14,1723,15,50,-100,10,Crypto,3
101258,2023-06-20,2023-11-08,2328,Eve Black,Small Business,,Paris,Undefined,78597,South,3444,Electrnics,IncorrectCat,Desk Lamp,3333,18,0,-500,0,Bank Transfer,-1
100868,2023-06-25,2023-09-06,2893,Bob Smith,Consumer,France,Madrid,ON,18158,Central,3499,,Lamps,iPhone 14,495,6,5,100,100,Cash,2
100879,2023-05-01,2022-03-01,2344,Eve Black,Small Business,,Madrid,CA,68372,West,3729,Electrnics,Phones,Desk Lamp,2935,2,10,100,500,Undefined,100
103140,2022-04-12,2022-05-13,2403,,Corporate,,Toronto,TX,71872,West,3318,Books,Phones,Binder Set,-142,19,5,500,0,PayPal,3
108262,2022-12-24,2023-07-03,2071,Charlie Brown,Undefined,France,Toronto,CA,67733,Central,3499,Books,Binders,Office Chair,4206,15,50,1000,0,,4
102201,2022-11-12,2022-09-15,2397,Charlie Brown,Consumer,Unknown,Paris,,30181,South,3874,Books,Binders,Office Chair,3972,12,5,1000,,Crypto,6
105967,2023-11-24,2023-05-18,2789,Charlie Brown,Corporate,Unknown,InvalidCity,ON,22910,South,3773,Office Supplies,Lamps,iPhone 14,1854,-2,50,-100,0,PayPal,2
109083,2022-09-02,2022-08-07,2765,Alice Johnson,Undefined,Spain,Paris,NY,76489,West,3123,Electrnics,Tables,Gaming Table,4288,-2,-10,500,100,,5
108883,2023-05-01,2022-10-04,2212,Alice Johnson,Home Office,,Berlin,CA,31101,Unknown,3285,,Phones,Desk Lamp,2527,19,,100,,Crypto,2
103362,2023-08-30,2022-04-12,2458,David White,Consumer,France,Madrid,CA,48515,South,3243,Office Supplies,Binders,,867,19,,1000,10,Bank Transfer,100
104311,2023-03-05,2023-12-11,2617,Charlie Brown,Undefined,Unknown,InvalidCity,CA,53784,Unknown,3087,Electronics,IncorrectCat,Office Chair,4862,15,110,-500,5,Bank Transfer,2
108096,2023-04-26,2022-04-06,2608,Charlie Brown,Undefined,Germany,,ON,86537,West,3495,Toys,Lamps,Desk Lamp,2168,-4,0,-500,0,,1
100893,2023-07-20,2022-09-13,2195,Charlie Brown,Home Office,France,,FL,20742,West,3423,Toys,Lamps,Desk Lamp,3517,14,5,100,,Undefined,2
106085,2023-10-24,2023-07-19,2891,David White,Corporate,Spain,,ON,37233,,3508,Home Decor,Tables,Gaming Table,233,16,25,100,0,Crypto,2
101912,2022-08-30,2022-07-31,2558,Bob Smith,Home Office,France,InvalidCity,ON,48518,South,3031,Electrnics,Lamps,,4785,4,110,1000,500,Credit Card,3
109514,2022-11-05,2023-03-22,2704,Eve Black,Home Office,Unknown,,BC,22083,East,3219,Electronics,,iPhone 14,4850,6,10,,10,PayPal,2
104937,2023-12-25,2023-12-17,2298,Bob Smith,Undefined,Canada,Madrid,Undefined,25512,Central,3850,Books,,Gaming Table,199,4,-10,,,PayPal,3
109801,2022-08-30,2022-11-13,2150,David White,Home Office,Canada,New York,TX,99841,,3232,Electronics,IncorrectCat,Desk Lamp,3088,5,25,-500,,Undefined,6
104037,2023-12-09,2023-08-02,2614,,,Spain,Paris,CA,85329,,3038,,Lamps,Desk Lamp,2168,17,5,1000,10,Undefined,1
100499,2023-04-27,2022-10-17,2669,Bob Smith,,France,Toronto,CA,50243,Central,3649,Toys,,Binder Set,4108,15,,100,10,Crypto,5
109139,2023-09-18,2022-11-20,2507,,Undefined,France,Paris,Undefined,22913,Central,3553,,Tables,Office Chair,-6,10,-10,1000,500,Bank Transfer,5
103088,2022-05-27,2023-07-06,2625,Eve Black,Consumer,France,Madrid,Undefined,28001,Unknown,3673,Electrnics,Binders,Office Chair,4327,4,5,1000,,Credit Card,-1
107345,2023-09-02,2022-11-05,2170,Eve Black,Undefined,Spain,,TX,97671,,3865,Electronics,Phones,,4044,9,-10,100,,Undefined,3
102478,2023-06-26,2022-03-23,2389,Bob Smith,,Germany,,,13279,East,3906,Furniture,,iPhone 14,3034,5,5,1000,100,Undefined,6
108441,2023-11-25,2023-12-10,2982,David White,Small Business,Canada,Madrid,CA,44069,Central,3463,,,Binder Set,4711,5,-10,-500,,,100
104180,2023-06-19,2023-03-02,2372,Eve Black,Small Business,,Madrid,TX,93396,,3740,Furniture,Lamps,Gaming Table,1849,2,25,1000,100,Undefined,6
104490,2022-08-03,2022-03-26,2199,David White,Undefined,Germany,Toronto,FL,14711,South,3088,Electrnics,,Binder Set,2183,,0,,10,Credit Card,100
106335,2022-01-18,2023-12-25,2316,Alice Johnson,Small Business,Spain,Madrid,BC,52544,South,3234,Electronics,Phones,Gaming Table,-9,20,50,-100,10,,4
106137,2023-10-07,2023-03-27,2570,Eve Black,Consumer,Canada,Toronto,,34694,East,3780,Books,IncorrectCat,iPhone 14,1535,14,110,,10,Cash,3
105687,2023-02-18,2022-01-31,2462,Charlie Brown,Corporate,Canada,Berlin,BC,90235,South,3267,Books,Chairs,Office Chair,2290,0,110,-100,100,PayPal,4
101106,2023-09-28,2023-04-18,2411,,Consumer,Germany,New York,ON,84081,East,3523,Toys,Binders,Office Chair,3107,20,,100,0,Credit Card,3
103450,2023-01-18,2022-03-04,2088,Charlie Brown,Small Business,Unknown,Paris,TX,77398,Unknown,3485,Furniture,Phones,iPhone 14,4254,0,0,100,,Crypto,
100430,2023-11-03,2022-08-03,2197,David White,Small Business,,InvalidCity,CA,27554,Central,3549,Furniture,Binders,Gaming Table,2507,7,5,-100,5,Credit Card,
109049,2023-09-07,2022-12-18,2436,David White,Home Office,Germany,Madrid,,34632,,3911,Home Decor,Tables,Gaming Table,880,8,-10,500,10,PayPal,2
104501,2023-12-21,2022-06-01,2088,David White,,Unknown,InvalidCity,TX,33348,,3691,Toys,Tables,Gaming Table,1177,-1,-10,-100,0,,
